timestamp,portfolio_value,cash,TSLA_position,TSLA_vwap,TSLA_pred_bp,TSLA_signals,TSLA_decision,TSLA_action,NVDA_position,NVDA_vwap,NVDA_pred_bp,NVDA_signals,NVDA_decision,NVDA_action,AAPL_position,AAPL_vwap,AAPL_pred_bp,AAPL_signals,AAPL_decision,AAPL_action,META_position,META_vwap,META_pred_bp,META_signals,META_decision,META_action,PFE_position,PFE_vwap,PFE_pred_bp,PFE_signals,PFE_decision,PFE_action,PLTR_position,PLTR_vwap,PLTR_pred_bp,PLTR_signals,PLTR_decision,PLTR_action,UBER_position,UBER_vwap,UBER_pred_bp,UBER_signals,UBER_decision,UBER_action,BAC_position,BAC_vwap,BAC_pred_bp,BAC_signals,BAC_decision,BAC_action,V_position,V_vwap,V_pred_bp,V_signals,V_decision,V_action,NFLX_position,NFLX_vwap,NFLX_pred_bp,NFLX_signals,NFLX_decision,NFLX_action,return_pct,timestamp_str,current_cash,total_fees_paid,profit,pure_profit,total_shares_owned,active_positions,capital_utilization,drawdown_pct,total_trades
2025-08-18 10:00:00,696013.572378603,696013.572378603,0,327.9554,1.789850726463191,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.53,-2.521809605724037,"P:-1,M:0,R:0,B:0",Hold,Hold,0,231.0525,-675.1613476813985,"P:-1,M:0,R:0,B:-1",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.19,0.2599264147163938,"P:0,M:0,R:-1,B:0",Hold,Hold,0,174.9679,-790.4005400776364,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-1.957599601453112,"P:0,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:00,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:01:00,696013.572378603,696013.572378603,0,327.8656,3.3909053907120126,"P:1,M:0,R:0,B:0",Hold,Hold,0,179.5764,-2.405487302340769,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0954,-671.7276709302201,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.19,0.2599264147163938,"P:0,M:-1,R:-1,B:0",Hold,Hold,0,175.0291,-793.8177567017784,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-1.7321533564848786,"P:0,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:01,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:02:00,696013.572378603,696013.572378603,0,327.9776,-0.7927638627224957,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.607,-5.837662827294416,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0954,-674.4513298556169,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.19,0.2599264147163938,"P:0,M:0,R:-1,B:0",Hold,Hold,0,174.9866,-792.5514596769486,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-1.7321533564848786,"P:0,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:02,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:03:00,696013.572378603,696013.572378603,0,328.1382,2.681683786359423,"P:1,M:0,R:0,B:-1",Hold,Hold,0,179.6349,-7.389906457051224,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0954,-674.4513298556169,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.19,0.2599264147163938,"P:0,M:0,R:-1,B:0",Hold,Hold,0,175.0176,-791.7036794062955,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-1.7321533564848786,"P:0,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:03,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:04:00,696013.572378603,696013.572378603,0,328.1374,0.7009377969407409,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.7104,-9.012756274295635,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0954,-674.5133962650684,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,0.2993279927491945,"P:0,M:0,R:1,B:1",Hold,Hold,0,175.1022,-797.4954958893297,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-5.783233679063844,"P:-1,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:04,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:05:00,696013.572378603,696013.572378603,0,327.9953,-0.9127402487737198,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.6996,-13.305817313050015,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,231.0954,-674.5133962650684,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,2.0991136764515375,"P:1,M:0,R:1,B:0",Hold,Hold,0,175.1022,-796.9874569256025,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-5.506143360358394,"P:-1,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:05,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:06:00,696013.572378603,696013.572378603,0,327.9628,1.4636788884664467,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.6717,-11.755051289813565,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,231.0093,-673.6038205834677,"P:-1,M:0,R:0,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,1.5393318497444535,"P:0,M:0,R:1,B:0",Hold,Hold,0,175.0583,-796.4097905838728,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-4.844701954416351,"P:-1,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:06,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:07:00,696013.572378603,696013.572378603,0,328.0351,3.508069775250426,"P:1,M:0,R:0,B:0",Hold,Hold,0,179.7691,-12.665560793505877,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0093,-673.6084442727927,"P:-1,M:-1,R:0,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,1.7893020835920015,"P:0,M:0,R:1,B:0",Hold,Hold,0,175.0952,-795.0108274469227,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-5.344259052297503,"P:-1,M:1,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:07,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:08:00,696013.572378603,696013.572378603,0,328.1041,1.2071557591206041,"P:0,M:0,R:0,B:0",Hold,Hold,0,179.9982,-23.037640858179255,"P:-1,M:0,R:-1,B:-1",Hold,Hold,0,231.0093,-673.9664499319533,"P:-1,M:0,R:0,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,1.7893020835920015,"P:0,M:0,R:1,B:0",Hold,Hold,0,175.041,-796.1722642503219,"P:-1,M:0,R:0,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-5.354190604939276,"P:-1,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:08,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
2025-08-18 10:09:00,696013.572378603,696013.572378603,0,328.046,2.8026390544316264,"P:1,M:0,R:0,B:0",Hold,Hold,0,179.8647,-8.67943256879333,"P:-1,M:0,R:-1,B:0",Hold,Hold,0,231.0219,-673.5087960850514,"P:-1,M:0,R:0,B:0",Hold,Hold,0,783.1315,-75.90976000677996,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,25.18,1.7893020835920015,"P:0,M:0,R:1,B:0",Hold,Hold,0,174.974,-793.6220808832664,"P:-1,M:0,R:0,B:0",Hold,Hold,0,92.61,-0.6771139135216966,"P:0,M:0,R:1,B:-1",Hold,Hold,0,46.8636,-3.0155107159557253,"P:-1,M:0,R:1,B:-1",Hold,Hold,0,343.7781,4.107635810352815,"P:1,M:0,R:1,B:-1",Hold,Hold,0,1229.1161,-5.37405371022282,"P:-1,M:0,R:1,B:0",Hold,Hold,39.202714475720605,2025-08-18 10:09,696013.572378603,16623.087321399933,196013.57237860304,212636.659700003,0,0,0.0,0.0,0
